TERYT Gmina,Nazwa Gminy,RODZAJ,Długość,Szerokość
2002013,Choroszcz,gmina,"763978,744592643","592049,389502131"
416063,Tuchola,gmina,"426402,507421217","643730,192469931"
418063,Chodecz,gmina,"501369,615076362","503471,22713663"
802052,Gubin,gmina,"210733,530407884","460027,998726316"
802011,Gubin,gmina,"207220,500207572","462934,188616547"
1004082,Witonia,gmina,"519336,937819994","474887,773464938"
1418032,Lesznowola,gmina,"631177,880345141","469319,448169374"
1419022,Bodzanów,gmina,"566738,090224328","514495,117644857"
1816042,Chmielnik,gmina,"726291,507266006","238955,996703678"
1816132,Trzebownisko,gmina,"719034,78194204","254128,38592312"
2002063,Łapy,gmina,"759342,67922591","578079,534982265"
2002082,Poświętne,gmina,"757056,773397324","566928,570600015"
418123,Lubraniec,gmina,"488057,404364796","517671,913841135"
2464011,Częstochowa,gmina,"508331,001859931","326485,04723182"
803023,Międzyrzecz,gmina,"267023,594643826","512620,381143387"
804023,Bytom Odrzański,gmina,"279579,944325358","432557,238891019"
1006103,Rzgów,gmina,"534713,739296119","421792,487652232"
1420122,Załuski,gmina,"602478,009609828","517599,710178298"
1605013,Gogolin,gmina,"431596,512984495","293818,401885594"
1605053,Zdzieszowice,gmina,"436937,212582095","285498,894427405"
217012,Borów,gmina,"359773,586247435","334981,001758045"
604082,Werbkowice,gmina,"835296,730912413","328258,521333687"
606022,Fajsławice,gmina,"776411,033111131","363609,356739903"
805053,Słubice,gmina,"202505,88381719","508355,251865174"
806052,Zwierzyn,gmina,"268595,613055191","553701,256581273"
1009052,Rząśnia,gmina,"504768,526038301","372990,138028621"
2807032,Iława,gmina,"538427,284615625","640981,355031935"
1423052,Potworów,gmina,"620474,655671172","404101,210104412"
201022,Bolesławiec,gmina,"261310,0887197","387992,083259494"
1201032,Drwinia,gmina,"602102,963154156","247228,361656444"
1206022,Igołomia-Wawrzeńczyce,gmina,"590700,189242389","249430,184130228"
2402093,Wilamowice,gmina,"509969,131653961","226980,929966593"
810092,Żagań,gmina,"247283,625326249","420557,58085026"
2212092,Smołdzino,gmina,"388020,009436703","758607,763043816"
607072,Trzydnik Duży,gmina,"721774,487601731","336601,168560052"
1406083,Nowe Miasto nad Pilicą,gmina,"605901,307602279","419035,012733552"
603032,Chełm,gmina,"810952,150900136","373280,187711457"
2013102,Wysokie Mazowieckie,gmina,"734216,920159592","568495,726148377"
414083,Pruszcz,gmina,"447095,670978948","607419,37209707"
1015013,Bolimów,gmina,"580636,912942117","468938,541876678"
2404123,Olsztyn,gmina,"519968,254235376","319187,92193114"
1411073,Różan,gmina,"659897,766496053","561586,813631465"
1425063,Jedlnia-Letnisko,gmina,"661038,363063594","397028,632438682"
1001022,Bełchatów,gmina,"526612,386966903","385779,272053904"
1017093,Wieluń,gmina,"471540,138065514","373175,141070067"
415062,Łysomice,gmina,"475135,744169083","581423,007771419"
415042,Lubicz,gmina,"484211,113317003","575751,330679971"
1406073,Mogielnica,gmina,"619000,419954095","425127,45278183"
3026023,Dolsk,gmina,"368646,274622643","460182,910989471"
3011053,Śmigiel,gmina,"332110,536872631","463246,096121215"
3011043,Krzywiń,gmina,"353450,516595151","460132,168437118"
2468011,Jaworzno,gmina,"520771,652983085","259720,077672027"
2414021,Imielin,gmina,"514363,556426022","252887,080465904"
418102,Lubanie,gmina,"493733,579078321","541085,528881845"
807032,Słońsk,gmina,"217616,133245691","530725,265561367"
1422023,Chorzele,gmina,"628253,230408354","602364,856713086"
2608032,Michałów,gmina,"599917,694361709","292261,746734063"
2212072,Potęgowo,gmina,"400195,341350558","734313,171046553"
2212042,Główczyce,gmina,"397178,192644546","750594,439359029"
2212062,Kobylnica,gmina,"367518,090471776","724959,151290862"
1410012,Huszlew,gmina,"761834,014651137","479415,309354119"
1410023,Łosice,gmina,"755205,086122731","490293,306975151"
1406042,Goszczyn,gmina,"627695,57533924","432292,688711855"
1406022,Błędów,gmina,"614901,198978003","437742,061244624"
1810032,Czarna,gmina,"726569,038307702","255291,411737395"
1212073,Wolbrom,gmina,"553419,010305439","280544,13450416"
1215021,Sucha Beskidzka,gmina,"541622,303474953","207799,03938757"
408092,Wielgie,gmina,"517774,133988105","542849,273877265"
408082,Tłuchowo,gmina,"528855,865766061","543014,291948431"
411011,Radziejów,gmina,"468200,908400604","528192,970065811"
3214023,Chociwel,gmina,"257425,959911714","629480,737427653"
3214053,Ińsko,gmina,"271012,132849982","624915,068128152"
619052,Urszulin,gmina,"791060,937175121","401677,003827846"
620082,Radecznica,gmina,"770811,612555538","322667,919599931"
2213122,Starogard Gdański,gmina,"469758,485782204","678827,962319964"
2213132,Zblewo,gmina,"457218,040425285","675095,09948318"
2214062,Tczew,gmina,"479683,18306632","691387,427501511"
2409053,Żarki,gmina,"525942,841019686","307720,830728712"
2416092,Włodowice,gmina,"532176,755131342","299490,031222813"
2416102,Żarnowiec,gmina,"559768,71618176","292551,109034333"
1433062,Miedzna,gmina,"707452,859318089","518532,485271295"
1433032,Korytnica,gmina,"691253,444405619","509991,124954436"
1208062,Racławice,gmina,"586765,687366405","274534,753452719"
1209042,Pcim,gmina,"567417,995034789","212263,223294025"
407053,Janikowo,gmina,"438711,735175306","540412,488321482"
3208052,Rymań,gmina,"271398,359356964","682225,612564062"
3209022,Biesiekierz,gmina,"305538,693886997","700714,22451335"
614032,Janowiec,gmina,"701159,480740128","389629,822089825"
614052,Końskowola,gmina,"713779,721684647","397661,120239695"
614092,Puławy,gmina,"701093,49448802","402512,558263664"
2206052,Liniewo,gmina,"451280,912789969","690279,704483172"
1019032,Zapolice,gmina,"494023,790020114","407489,628336954"
1018032,Galewice,gmina,"449011,876556308","390353,499789011"
1805092,Skołyszyn,gmina,"667701,481912335","212938,301352224"
1807092,Wojaszówka,gmina,"694343,203414316","215592,322748172"
226011,Wojcieszów,gmina,"283959,858325805","347618,892757127"
226021,Złotoryja,gmina,"284525,537133735","366362,331760777"
407073,Pakość,gmina,"439648,616682652","548795,567265418"
407082,Rojewo,gmina,"452195,822542549","562282,685636104"
3210052,Nowogródek Pomorski,gmina,"235452,196158732","566419,103655828"
615072,Ulan-Majorat,gmina,"739115,31317417","446591,619974635"
616032,Nowodwór,gmina,"714590,363373961","426381,239830909"
616052,Stężyca,gmina,"690053,355850428","419344,446323486"
617011,Świdnik,gmina,"757268,573000514","378945,452702738"
1020011,Głowno,gmina,"549469,865088733","455438,162337058"
1020052,Głowno,gmina,"545555,240072837","458625,268074202"
1021052,Rogów,gmina,"559988,139256816","440628,642898555"
1403011,Garwolin,gmina,"680345,836436289","451098,919733828"
1403143,Żelechów,gmina,"696782,206383193","441396,58615289"
204043,Wąsosz,gmina,"341569,546594198","413686,047037688"
3213032,Darłowo,gmina,"333534,660936242","727861,094412378"
618011,Tomaszów Lubelski,gmina,"814179,586428339","296313,499736855"
618072,Rachanie,gmina,"822718,365841849","307374,600278198"
1218082,Tomice,gmina,"536152,857162522","228603,272510357"
212033,Lwówek Śląski,gmina,"261894,591041068","366705,868023679"
414112,Warlubie,gmina,"470315,781990486","638913,055897171"
416022,Gostycyn,gmina,"421389,470795476","625189,715675447"
601032,Biała Podlaska,gmina,"781924,287645766","471329,599572809"
601182,Wisznice,gmina,"788133,349449046","442789,178950747"
2607062,Waśniów,gmina,"655354,471949095","336790,259624872"
2608052,Złota,gmina,"611417,564637828","280911,999335908"
2609011,Sandomierz,gmina,"694298,98542095","316203,243621629"
2609072,Samborzec,gmina,"686469,760774101","312108,877325651"
2806011,Giżycko,gmina,"681075,248117454","689078,962649096"
2804073,Pasłęk,gmina,"544930,818606441","687207,442924092"
2613012,Kluczewsko,gmina,"564393,549221025","344063,534520565"
2807011,Iława,gmina,"537441,159850698","637185,074021761"
2801043,Bisztynek,gmina,"626872,929732661","693066,441581355"
2815032,Grunwald,gmina,"574052,750748714","629676,137599947"
2815011,Ostróda,gmina,"563702,027058595","649214,59642825"
2862011,Olsztyn,gmina,"597103,351429383","658455,81110847"
2819022,Pozezdrze,gmina,"687069,601491787","701896,677395809"
2803011,Działdowo,gmina,"578594,962523894","597954,149283272"
3001043,Margonin,gmina,"372713,308863957","568020,570162733"
3002032,Drawsko,gmina,"299414,408778668","552788,860209339"
3002062,Połajewo,gmina,"342794,154964849","549561,393590536"
3013043,Rydzyna,gmina,"339546,137122511","437943,934495212"
3018012,Czajków,gmina,"452808,585065016","401314,658198376"
3019011,Piła,gmina,"350436,769357673","589030,135498532"
3019093,Wysoka,gmina,"371269,094618369","593650,723797693"
3021062,Kleszczewo,gmina,"373827,908514609","497095,882150265"
3024042,Obrzycko,gmina,"332784,278880575","539522,369660105"
3028053,Skoki,gmina,"377264,964104318","533930,993124714"
3031033,Krajenka,gmina,"362585,172269356","600634,991971324"
1802052,Jasienica Rosielna,gmina,"712184,05387607","212968,879871915"
1206072,Liszki,gmina,"553687,50154868","242015,924051851"
2012072,Suwałki,gmina,"758650,456345437","698842,924407507"
2013042,Klukowo,gmina,"738816,062054529","549509,823958634"
613032,Milanów,gmina,"770329,308001799","435717,53779685"
1016062,Lubochnia,gmina,"573220,244397296","415763,6504831"
1429092,Sterdyń,gmina,"725505,239371165","528939,068913182"
1428011,Sochaczew,gmina,"585377,136493038","486212,123256389"
1428032,Iłów,gmina,"570596,09386284","496300,268959737"
1207011,Limanowa,gmina,"601894,209217875","206119,421202898"
1207112,Słopnice,gmina,"596141,887812011","201552,183270054"
3207052,Świerzno,gmina,"234772,209083993","685330,458107659"
1002113,Żychlin,gmina,"545520,355442649","485729,7944533"
1002022,Bedlno,gmina,"540790,187127324","478896,625119496"
202011,Bielawa,gmina,"330722,5652625","314819,871178008"
417052,Ryńsk,gmina,"493826,454674764","598936,084250204"
2417112,Rajcza,gmina,"502907,147932332","178461,737335059"
2415052,Godów,gmina,"463316,811815889","229758,916353911"
2403092,Istebna,gmina,"493218,740625287","188086,796411475"
1412123,Mrozy,gmina,"696116,108481861","476375,934815972"
1211023,Szczawnica,gmina,"611410,433681911","174571,624772242"
2602042,Nagłowice,gmina,"579903,821721704","310636,973822814"
2604012,Bieliny,gmina,"637861,59370628","331604,396594175"
2604112,Mniów,gmina,"602514,146816118","350889,190260966"
2605033,Końskie,gmina,"596925,199991914","369109,506132849"
2605083,Stąporków,gmina,"610433,631782357","365421,404511652"
2606053,Ożarów,gmina,"689859,422498869","338125,774580906"
2609082,Wilczyce,gmina,"686854,445357215","323896,595413188"
2612043,Osiek,gmina,"670500,672448367","296165,528651069"
3010103,Sompolno,gmina,"467210,831582883","498769,221786592"
3009043,Dąbie,gmina,"486311,171083104","471539,895752849"
3007093,Stawiszyn,gmina,"439883,096311948","452015,420032313"
3008072,Trzcinica,gmina,"430724,259148694","368002,531470385"
3009063,Kłodawa,gmina,"491675,568282585","489613,577142102"
3010032,Kazimierz Biskupi,gmina,"442047,102710538","494106,948831808"
3012063,Zduny,gmina,"385177,057256039","423450,878973663"
2406013,Kłobuck,gmina,"499443,713891357","337670,957678043"
3012033,Koźmin Wielkopolski,gmina,"391274,180604605","442410,914962553"
2405082,Wielowieś,gmina,"468595,123847033","293735,797965774"
1420113,Sochocin,gmina,"600169,145437033","536245,346027933"
1863011,Rzeszów,gmina,"714406,343081047","243849,704169534"
2604172,Nowiny,gmina,"606992,169020378","329253,531388118"
603122,Wierzbica,gmina,"800017,900280707","387143,199339585"
1608013,Dobrodzień,gmina,"461301,337148672","318012,508835775"
1461011,Ostrołęka,gmina,"673741,512448514","582782,92859621"
1813072,Orły,gmina,"773037,479284393","230556,087613281"
216022,Gaworzyce,gmina,"284492,993483731","421890,394228622"
3211022,Kołbaskowo,gmina,"197871,301370175","620079,10447523"
809033,Czerwieńsk,gmina,"250775,561978298","469787,964463126"
2215052,Gniewino,gmina,"436004,197937046","759083,406277476"
1610032,Lubrza,gmina,"403837,410392928","273602,78594819"
603153,Rejowiec,gmina,"800516,179675942","368285,904624244"
2605043,Radoszyce,gmina,"589213,166066633","355426,568360999"
3007083,Opatówek,gmina,"446330,126595816","430594,626655615"
1408032,Nieporęt,gmina,"639367,581034524","507062,494817191"
3204023,Goleniów,gmina,"222145,952637826","639341,775770468"
1006022,Andrespol,gmina,"544903,525997495","428284,298297763"
3203023,Drawsko Pomorskie,gmina,"290157,019579686","633795,744781705"
1007032,Mniszków,gmina,"569008,747349185","391815,061787754"
1416082,Stary Lubotyń,gmina,"697132,996516993","565287,777787979"
3017023,Nowe Skalmierzyce,gmina,"429552,047399928","428062,538198657"
2202043,Czersk,gmina,"428541,437996524","659464,198788096"
2815092,Ostróda,gmina,"563117,666596324","642283,659620373"
2612022,Łubnice,gmina,"653981,696303324","283546,88048776"
1407062,Magnuszew,gmina,"662219,519154697","436461,158473266"
3207043,Międzyzdroje,gmina,"202758,367583327","677704,249942151"
2609033,Klimontów,gmina,"672821,5824273","313275,806935513"
